Invoice ID,Branch,Yangon,Naypyitaw,Mandalay,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,Rating
448-61-3783,A,1,0,0,Normal,Female,Electronic accessories,90.02,8,36.008,756.168,3/21/2019,16:08,Credit card,4.5
761-49-0439,B,0,0,1,Member,Female,Electronic accessories,12.1,8,4.84,101.64,1/19/2019,10:17,Ewallet,8.6
490-95-0021,B,0,0,1,Member,Female,Food and beverages,33.21,10,16.605,348.705,1/8/2019,14:25,Ewallet,6
115-38-7388,C,0,1,0,Member,Female,Fashion accessories,10.18 USD,-8,,85.512,3/30/2019,12:51,Credit card,9.5
311-13-6971,B,0,0,1,Member,Male,Sports and travel,31.99,10,15.995,335.895,2/20/2019,15:18,Credit card,9.9
291-55-6563,A,1,0,0,Member,Female,Home and lifestyle,34.42,6,10.326,216.846,3/30/2019,12:45,Ewallet,7.5
548-48-3156,A,1,0,0,Member,Female,Food and beverages,83.34,2,8.334,175.014,3/19/2019,13:37,Cash,7.6
460-93-5834,A,1,0,0,Normal,Male,Sports and travel,45.58,7,15.953,335.013,1/13/2019,10:03,Cash,5
325-89-4209,A,1,0,0,Member,Male,Food and beverages,87.9,1,4.395,92.295,2/5/2019,19:42,Ewallet,6.7
884-80-6021,A,1,0,0,Member,Female,Electronic accessories,73.47,10,36.735,771.435,3/23/2019,13:14,Ewallet,9.5
137-74-8729,C,0,1,0,Normal,Female,Fashion accessories,12.19,8,4.876,102.396,3/13/2019,12:47,Ewallet,6.8
880-46-5796,A,1,0,0,Member,Male,Sports and travel,76.92,10,38.46,807.66,3/17/2019,19:53,Ewallet,5.6
389-70-2397,C,0,1,0,Normal,Female,Health and beauty,83.66,5,20.915,439.215,2/21/2019,10:26,Cash,7.2
114-35-5271,B,0,0,1,Normal,Female,Electronic accessories,57.91,8,23.164,486.444,2/7/2019,15:06,Cash,8.1
607-76-6216,C,0,1,0,Member,Female,Fashion accessories,92.49,5,231.225,4.855.725,3/2/2019,16:35,Credit card,8.6
715-20-1673,B,0,0,1,Normal,Male,Electronic accessories,28.38,5,7.095,148.995,3/6/2019,20:57,Cash,9.4
811-35-1094,B,0,0,1,Member,Male,Electronic accessories,50.45,6,15.135,317.835,2/6/2019,15:16,Credit card,8.9
699-88-1972,B,0,0,1,Normal,Male,Health and beauty,99.16,8,39.664,832.944,1/28/2019,17:47,Credit card,4.2
781-84-8059,C,0,1,0,Normal,Male,Fashion accessories,60.74,7,21.259,446.439,1/18/2019,16:23,Ewallet,5
409-49-6995,C,0,1,0,Member,Female,Food and beverages,47.27,6,14.181,297.801,2/5/2019,10:17,Cash,8.8
725-54-0677,C,0,1,0,Member,Male,Health and beauty,85.6,7,29.96,629.16,3/2/2019,13:50,Cash,5.3
146-09-5432,A,1,0,0,Member,Male,Food and beverages,35.04,9,15.768,331.128,2/9/2019,19:17,Ewallet,4.6
377-79-7592,C,0,1,0,Member,Female,Electronic accessories,44.84,9,20.178,423.738,1/14/2019,14:00,Credit card,7.5
509-10-0516,B,0,0,1,Normal,Male,Home and lifestyle,45.97,4,9.194,193.074,2/9/2019,12:02,Ewallet,5.1
595-94-9924,A,1,0,0,Member,Female,Health and beauty,27.73,5,69.325,1.455.825,3/26/2019,20:21,Credit card,4.2
865-41-9075,A,1,0,0,Normal,Male,Food and beverages,11.53 USD,-7,,847.455,1/28/2019,17:35,Cash,8.1
545-07-8534,C,0,1,0,Normal,Female,Health and beauty,58.32,2,5.832,122.472,2/14/2019,12:42,Ewallet,6
118-62-1812,C,0,1,0,Member,Female,Home and lifestyle,78.38,4,15.676,329.196,3/24/2019,17:56,Cash,7.9
450-42-3339,C,0,1,0,Normal,Male,Health and beauty,84.61,10,42.305,888.405,2/9/2019,18:58,Credit card,8.8
851-98-3555,B,0,0,1,Normal,Female,Health and beauty,82.88,5,20.72,435.12,3/24/2019,14:08,Credit card,6.6
186-71-5196,A,1,0,0,Member,Female,Food and beverages,79.54,2,7.954,167.034,3/27/2019,16:30,Ewallet,6.2
624-01-8356,B,0,0,1,Normal,Female,Home and lifestyle,49.01,10,24.505,514.605,1/27/2019,10:44,Credit card,4.2
313-66-9943,B,0,0,1,Member,Female,Food and beverages,29.15,3,43.725,918.225,3/27/2019,20:29,Credit card,7.3
151-27-8496,C,0,1,0,Normal,Female,Electronic accessories,56.13,4,11.226,235.746,1/19/2019,11:43,Ewallet,8.6
453-33-6436,A,1,0,0,Normal,Female,Home and lifestyle,93.12,8,37.248,782.208,2/7/2019,10:09,Cash,6.8
522-57-8364,A,1,0,0,Member,Male,Fashion accessories,51.34,8,20.536,431.256,1/31/2019,10:00,Ewallet,7.6
459-45-2396,A,1,0,0,Member,Female,Food and beverages,99.6,3,14.94,313.74,2/25/2019,18:45,Cash,5.8
717-96-4189,C,0,1,0,Normal,Female,Electronic accessories,35.49,6,10.647,223.587,2/2/2019,12:40,Cash,4.1
722-13-2115,C,0,1,0,Member,Male,Sports and travel,42.85,1,21.425,449.925,3/14/2019,15:36,Credit card,9.3
749-81-8133,A,1,0,0,Normal,Female,Fashion accessories,94.67,4,18.934,397.614,3/11/2019,12:04,Cash,6.8
777-67-2495,B,0,0,1,Normal,Male,Home and lifestyle,68.97,3,103.455,2.172.555,2/22/2019,11:26,Ewallet,8.7
636-98-3364,B,0,0,1,Member,Female,Electronic accessories,26.26,3,3.939,82.719,3/2/2019,12:36,Ewallet,6.3
246-55-6923,C,0,1,0,Member,Female,Home and lifestyle,35.79,9,161.055,3.382.155,3/10/2019,15:06,Credit card,5.1
181-82-6255,B,0,0,1,Normal,Female,Home and lifestyle,16.37,6,4.911,103.131,2/8/2019,10:58,Cash,7
838-02-1821,C,0,1,0,Member,Female,Home and lifestyle,12.73,2,1.273,26.733,2/22/2019,12:10,Credit card,5.2
887-42-0517,C,0,1,0,Normal,Female,Sports and travel,83.14,7,29.099,611.079,1/10/2019,10:31,Credit card,6.6
457-12-0244,C,0,1,0,Member,Female,Sports and travel,35.22,6,10.566,221.886,3/14/2019,13:49,Ewallet,6.5
226-34-0034,B,0,0,1,Normal,Female,Electronic accessories,13.78,4,2.756,57.876,1/10/2019,11:10,Ewallet,9
321-49-7382,B,0,0,1,Member,Male,Sports and travel,88.31,1,44.155,927.255,2/15/2019,17:38,Credit card,5.2
397-25-8725,A,1,0,0,Member,Female,Health and beauty,39.62,9,17.829,374.409,1/13/2019,17:54,Credit card,6.8
431-66-2305,B,0,0,1,Normal,Female,Electronic accessories,88.25,9,397.125,8.339.625,2/15/2019,20:51,Credit card,7.6
825-94-5922,B,0,0,1,Normal,Male,Sports and travel,25.31,2,2.531,53.151,3/2/2019,19:26,Ewallet,7.2
641-62-7288,B,0,0,1,Normal,Male,Home and lifestyle,99.92,6,29.976,629.496,3/24/2019,13:33,Ewallet,7.1
756-93-1854,C,0,1,0,Member,Female,Fashion accessories,83.35,2,8.335,175.035,2/2/2019,14:05,Credit card,9.5
243-55-8457,A,1,0,0,Normal,Female,Food and beverages,74.44,10,37.22,781.62,2/27/2019,11:40,Ewallet,5.1
458-10-8612,C,0,1,0,Normal,Male,Health and beauty,64.08,7,22.428,470.988,1/20/2019,12:27,Ewallet,7.6
501-61-1753,B,0,0,1,Normal,Female,Home and lifestyle,63.15,6,18.945,397.845,1/3/2019,20:24,Ewallet,9.8
235-06-8510,C,0,1,0,Member,Male,Home and lifestyle,85.72,3,12.858,270.018,1/24/2019,20:59,Ewallet,5.1
433-08-7822,C,0,1,0,Normal,Female,Health and beauty,78.89,7,276.115,5.798.415,1/5/2019,19:48,Ewallet,7.5
361-85-2571,A,1,0,0,Normal,Female,Sports and travel,89.48,5,22.37,469.77,3/30/2019,10:18,Cash,7.4
131-70-8179,A,1,0,0,Member,Female,Health and beauty,92.09,3,138.135,2.900.835,2/17/2019,16:27,Cash,4.2
500-02-2261,C,0,1,0,Normal,Female,Food and beverages,57.29,6,17.187,360.927,3/21/2019,17:04,Ewallet,5.9
720-72-2436,A,1,0,0,Normal,Male,Food and beverages,66.52,4,13.304,279.384,3/2/2019,18:14,Ewallet,6.9
702-83-5291,C,0,1,0,Member,Male,Fashion accessories,99.82,9,44.919,943.299,3/27/2019,10:43,Cash,6.6
809-69-9497,A,1,0,0,Normal,Female,Home and lifestyle,45.68,10,22.84,479.64,1/19/2019,19:30,Ewallet,5.7
449-16-6770,A,1,0,0,Normal,Male,Health and beauty,50.79,5,126.975,2.666.475,2/19/2019,14:53,Credit card,5.3
333-23-2632,A,1,0,0,Member,Male,Health and beauty,10.08,7,3.528,74.088,3/28/2019,20:14,Cash,4.2
489-82-1237,A,1,0,0,Normal,Female,Electronic accessories,93.88,7,32.858,690.018,1/5/2019,11:51,Credit card,7.3
859-97-6048,C,0,1,0,Member,Male,Electronic accessories,84.25,2,8.425,176.925,3/26/2019,14:13,Credit card,5.3
676-10-2200,B,0,0,1,Member,Male,Fashion accessories,53.78,1,2.689,56.469,2/3/2019,20:13,Ewallet,4.7
373-88-1424,C,0,1,0,Member,Male,Home and lifestyle,35.81,5,89.525,1.880.025,2/6/2019,18:44,Ewallet,7.9
365-16-4334,B,0,0,1,Normal,Female,Food and beverages,26.43,8,10.572,222.012,2/24/2019,14:26,Ewallet,8.9
503-21-4385,B,0,0,1,Member,Male,Health and beauty,39.91,3,59.865,1.257.165,2/21/2019,12:40,Ewallet,9.3
305-89-2768,B,0,0,1,Member,Female,Home and lifestyle,21.9,3,3.285,68.985,1/9/2019,18:43,Ewallet,4.7
574-80-1489,B,0,0,1,Member,Female,Food and beverages,62.85,4,12.57,263.97,2/25/2019,13:22,Ewallet,8.7
784-08-0310,C,0,1,0,Member,Female,Food and beverages,21.04,4,4.208,88.368,1/13/2019,13:58,Cash,7.6
200-40-6154,B,0,0,1,Member,Male,Home and lifestyle,65.91,6,19.773,415.233,2/9/2019,11:45,Cash,5.7
846-10-0341,A,1,0,0,Normal,Female,Fashion accessories,42.57,7,148.995,3.128.895,1/6/2019,11:51,Cash,6.8
577-34-7579,C,0,1,0,Member,Male,Food and beverages,50.49,9,227.205,4.771.305,1/10/2019,17:16,Cash,5.4
430-02-3888,B,0,0,1,Normal,Male,Electronic accessories,46.02,6,13.806,289.926,2/7/2019,15:55,Cash,7.1
867-47-1948,C,0,1,0,Normal,Female,Home and lifestyle,15.8,10,7.9,165.9,1/9/2019,12:07,Cash,7.8
384-59-6655,A,1,0,0,Member,Female,Food and beverages,98.66,9,44.397,932.337,2/19/2019,15:07,Cash,8.4
256-58-3609,C,0,1,0,Member,Male,Fashion accessories,91.98,1,4.599,96.579,3/18/2019,15:29,Cash,9.8
324-92-3863,A,1,0,0,Member,Male,Electronic accessories,20.89,2,2.089,43.869,2/5/2019,18:45,Cash,9.8
593-08-5916,A,1,0,0,Normal,Female,Fashion accessories,15.5,1,0.775,16.275,3/19/2019,15:23,Credit card,7.4
364-34-2972,C,0,1,0,Member,Male,Electronic accessories,96.82,3,14.523,304.983,3/30/2019,20:37,Cash,6.7
794-42-3736,B,0,0,1,Normal,Male,Food and beverages,33.33,2,3.333,69.993,1/26/2019,14:41,Credit card,6.4
172-42-8274,B,0,0,1,Normal,Female,Electronic accessories,38.27,2,3.827,80.367,3/2/2019,18:18,Credit card,5.8
558-60-5016,A,1,0,0,Normal,Female,Home and lifestyle,33.3,9,14.985,314.685,3/4/2019,15:27,Ewallet,7.2
195-06-0432,A,1,0,0,Member,Male,Home and lifestyle,81.01,3,121.515,2.551.815,1/13/2019,12:55,Credit card,9.3
605-03-2706,A,1,0,0,Normal,Female,Health and beauty,15.8,3,2.37,49.77,3/25/2019,18:02,Cash,9.5
214-30-2776,B,0,0,1,Member,Female,Electronic accessories,34.49,5,86.225,1.810.725,3/11/2019,19:44,Credit card,9
746-04-1077,B,0,0,1,Member,Female,Food and beverages,84.63,10,42.315,888.615,1/1/2019,11:36,Credit card,9
448-34-8700,B,0,0,1,Member,Male,Home and lifestyle,36.91,7,129.185,2.712.885,2/10/2019,13:51,Ewallet,6.7
452-04-8808,B,0,0,1,Normal,Male,Electronic accessories,87.08,7,30.478,640.038,1/26/2019,15:17,Cash,5.5
531-56-4728,A,1,0,0,Normal,Male,Home and lifestyle,80.08,3,12.012,252.252,2/11/2019,15:29,Cash,5.4
744-82-9138,C,0,1,0,Normal,Male,Fashion accessories,86.13,2,8.613,180.873,2/7/2019,17:59,Cash,8.2
883-69-1285,B,0,0,1,Member,Male,Fashion accessories,49.92,2,4.992,104.832,3/6/2019,11:55,Credit card,7
221-25-5073,A,1,0,0,Normal,Female,Food and beverages,74.66,4,14.932,313.572,3/4/2019,10:39,Cash,8.5
518-71-6847,B,0,0,1,Member,Male,Food and beverages,26.6,6,7.98,167.58,2/26/2019,15:10,Ewallet,4.9
156-20-0370,B,0,0,1,Normal,Female,Electronic accessories,25.45,1,12.725,267.225,3/10/2019,18:10,Credit card,5.1
151-33-7434,B,0,0,1,Normal,Female,Food and beverages,67.77,1,33.885,711.585,2/4/2019,20:43,Credit card,6.5
728-47-9078,C,0,1,0,Member,Male,Food and beverages,59.59,4,11.918,250.278,1/19/2019,12:46,Cash,9.8
809-46-1866,A,1,0,0,Normal,Male,Health and beauty,58.15,4,11.63,244.23,1/23/2019,17:44,Cash,8.4
139-32-4183,A,1,0,0,Member,Female,Sports and travel,97.48,9,43.866,921.186,3/14/2019,14:19,Ewallet,7.4
148-41-7930,C,0,1,0,Normal,Male,Health and beauty,99.96,7,34.986,734.706,1/23/2019,10:33,Cash,6.1
189-40-5216,C,0,1,0,Normal,Male,Electronic accessories,96.37,7,337.295,7.083.195,1/9/2019,11:40,Cash,6
374-38-5555,B,0,0,1,Normal,Female,Fashion accessories,63.71,5,159.275,3.344.775,2/7/2019,19:30,Ewallet,8.5
764-44-8999,B,0,0,1,Normal,Female,Health and beauty,14.76,2,1.476,30.996,2/18/2019,14:42,Ewallet,4.3
552-44-5977,B,0,0,1,Member,Male,Health and beauty,62,8,24.8,520.8,1/3/2019,19:08,Credit card,6.2
267-62-7380,C,0,1,0,Member,Male,Electronic accessories,82.34,10,41.17,864.57,3/29/2019,19:12,Ewallet,4.3
430-53-4718,B,0,0,1,Member,Male,Health and beauty,75.37,8,30.148,633.108,1/28/2019,15:46,Credit card,8.4
886-18-2897,A,1,0,0,Normal,Female,Food and beverages,56.56,5,14.14,296.94,3/22/2019,19:06,Credit card,4.5
602-16-6955,B,0,0,1,Normal,Female,Sports and travel,76.6,10,38.3,804.3,1/24/2019,18:10,Ewallet,6
745-74-0715,A,1,0,0,Normal,Male,Electronic accessories,58.03,2,5.803,121.863,3/10/2019,20:46,Ewallet,8.8
690-01-6631,B,0,0,1,Normal,Male,Fashion accessories,17.49,10,8.745,183.645,2/22/2019,18:35,Ewallet,6.6
652-49-6720,C,0,1,0,Member,Female,Electronic accessories,60.95,1,30.475,639.975,2/18/2019,11:40,Ewallet,5.9
233-67-5758,C,0,1,0,Normal,Male,Health and beauty,40.35,1,20.175,423.675,1/29/2019,13:46,Ewallet,6.2
303-96-2227,B,0,0,1,Normal,Female,Home and lifestyle,97.38,10,48.69,1022.49,3/2/2019,17:16,Ewallet,4.4
727-02-1313,A,1,0,0,Member,Male,Food and beverages,31.84,1,1.592,33.432,2/9/2019,13:22,Cash,7.7
347-56-2442,A,1,0,0,Normal,Male,Home and lifestyle,65.82,1,3.291,69.111,2/22/2019,15:33,Cash,4.1
849-09-3807,A,1,0,0,Member,Female,Fashion accessories,88.34,7,30.919,649.299,2/18/2019,13:28,Cash,6.6
588-01-7461,C,0,1,0,Normal,Female,Food and beverages,33.98,9,15.291,321.111,3/24/2019,10:43,Cash,4.2
861-77-0145,C,0,1,0,Member,Male,Electronic accessories,81.97,10,40.985,860.685,3/3/2019,14:30,Cash,9.2
479-26-8945,B,0,0,1,Member,Female,Sports and travel,16.49,2,1.649,34.629,2/5/2019,11:32,Ewallet,4.6
210-67-5886,C,0,1,0,Member,Female,Health and beauty,98.21,3,147.315,3.093.615,2/5/2019,10:41,Credit card,7.8
227-78-1148,B,0,0,1,Normal,Female,Fashion accessories,72.84,7,25.494,535.374,2/15/2019,12:44,Cash,8.4
645-44-1170,A,1,0,0,Member,Male,Home and lifestyle,58.07,9,261.315,5.487.615,1/19/2019,20:07,Ewallet,4.3
